classification_record_id,数据快照,分类规则版本,standard原值,standard规范值,viol_type,citation汇总数,当前删除状态汇总数,官方标准说明入口,初分人员,初分主类,初分副类1,初分副类2,初分命中规则编号,初分信心,初分是否不确定,初分不确定原因,初分依据,复核人员,复核主类,复核副类1,复核副类2,复核命中规则编号,复核信心,复核是否不确定,复核不确定原因,复核依据,是否主类一致,是否全部一致,最终主类,最终副类1,最终副类2,裁定命中规则编号,裁定依据,裁定人,专业复核人,是否Other或Unmapped,未映射原因,初分文件SHA256,复核文件SHA256,初分日期,复核日期,裁定日期,状态,备注
C003007,,v6-OSHA官网验证版,19101200 F06 II,1910.12,S,26,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003008,,v6-OSHA官网验证版,19101200 F09,1910.12,O,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003009,,v6-OSHA官网验证版,19101200 F10,1910.12,O,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003010,,v6-OSHA官网验证版,19101200 G01,1910.12,O,57,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003011,,v6-OSHA官网验证版,19101200 G01,1910.12,R,2,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003012,,v6-OSHA官网验证版,19101200 G01,1910.12,S,15,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003013,,v6-OSHA官网验证版,19101200 G08,1910.12,O,71,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003014,,v6-OSHA官网验证版,19101200 G08,1910.12,S,19,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003015,,v6-OSHA官网验证版,19101200 G09,1910.12,O,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003016,,v6-OSHA官网验证版,19101200 H,1910.12,O,10,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003017,,v6-OSHA官网验证版,19101200 H,1910.12,S,4,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003018,,v6-OSHA官网验证版,19101200 H01,1910.12,O,88,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003019,,v6-OSHA官网验证版,19101200 H01,1910.12,R,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003020,,v6-OSHA官网验证版,19101200 H01,1910.12,S,62,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003021,,v6-OSHA官网验证版,19101200 H01    I,1910.12,S,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003022,,v6-OSHA官网验证版,19101200 H02    I,1910.12,S,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003023,,v6-OSHA官网验证版,19101200 H02   II,1910.12,O,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003024,,v6-OSHA官网验证版,19101200 H02   IV,1910.12,O,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003025,,v6-OSHA官网验证版,19101200 H02  III,1910.12,O,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003026,,v6-OSHA官网验证版,19101200 H02 I,1910.12,O,4,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003027,,v6-OSHA官网验证版,19101200 H02 I,1910.12,S,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003028,,v6-OSHA官网验证版,19101200 H02 II,1910.12,O,2,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003029,,v6-OSHA官网验证版,19101200 H02 II,1910.12,S,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003030,,v6-OSHA官网验证版,19101200 H02 III,1910.12,O,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003031,,v6-OSHA官网验证版,19101200 H02 III,1910.12,S,2,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003032,,v6-OSHA官网验证版,19101200 H03,1910.12,O,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003033,,v6-OSHA官网验证版,19101200 H03,1910.12,S,4,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003034,,v6-OSHA官网验证版,19101200 H03    I,1910.12,O,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003035,,v6-OSHA官网验证版,19101200 H03    I,1910.12,S,2,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003036,,v6-OSHA官网验证版,19101200 H03   II,1910.12,O,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003037,,v6-OSHA官网验证版,19101200 H03   II,1910.12,S,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003038,,v6-OSHA官网验证版,19101200 H03   IV,1910.12,O,16,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003039,,v6-OSHA官网验证版,19101200 H03  III,1910.12,O,2,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003040,,v6-OSHA官网验证版,19101200 H03  III,1910.12,S,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003041,,v6-OSHA官网验证版,19101200 H03 I,1910.12,O,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003042,,v6-OSHA官网验证版,19101200 H03 I,1910.12,S,10,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003043,,v6-OSHA官网验证版,19101200 H03 II,1910.12,O,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003044,,v6-OSHA官网验证版,19101200 H03 II,1910.12,S,6,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003045,,v6-OSHA官网验证版,19101200 H03 III,1910.12,O,3,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003046,,v6-OSHA官网验证版,19101200 H03 III,1910.12,S,6,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003047,,v6-OSHA官网验证版,19101200 H03 IV,1910.12,O,32,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003048,,v6-OSHA官网验证版,19101200 H03 IV,1910.12,S,4,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003049,,v6-OSHA官网验证版,19101200 H03IV,1910.12,O,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003050,,v6-OSHA官网验证版,19101200 J01,1910.12,O,5,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003051,,v6-OSHA官网验证版,19101200 J01,1910.12,S,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003052,,v6-OSHA官网验证版,19101200 J02 II,1910.12,O,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003053,,v6-OSHA官网验证版,19101200 J02 II,1910.12,S,1,0,https://www.osha.gov/laws-regs/regulations/standardnumber/1910/1910.1200,刘诗曼,R7,,,R7,中,否,,1910.1200 有毒物质Subpart Z,冯婧,R7,NA,NA,R7,中,否,NA,1910 Subpart Z 有毒物质,是,否,R7,,,R7,双方一致,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003054,,v6-OSHA官网验证版,19150009 B,1915.0009,O,1,0,,刘诗曼,R8,,,R8,中,否,,1915 造船业,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 19150009 B,非目标标准体系: 19150009 B,否,否,R8,,,R8,维持初分；初分依据基于OSHA官网Subpart映射/Cornell Law加州8CCR,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003055,,v6-OSHA官网验证版,19150089 O02,1915.0089,S,2,0,,刘诗曼,R8,,,R8,中,否,,1915 造船业,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 19150089 O02,非目标标准体系: 19150089 O02,否,否,R8,,,R8,维持初分；初分依据基于OSHA官网Subpart映射/Cornell Law加州8CCR,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003056,,v6-OSHA官网验证版,19150152 B01,1915.0152,O,1,0,,刘诗曼,R8,,,R8,中,否,,1915 造船业,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 19150152 B01,非目标标准体系: 19150152 B01,否,否,R8,,,R8,维持初分；初分依据基于OSHA官网Subpart映射/Cornell Law加州8CCR,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003057,,v6-OSHA官网验证版,19150152 E01,1915.0152,O,1,0,,刘诗曼,R8,,,R8,中,否,,1915 造船业,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 19150152 E01,非目标标准体系: 19150152 E01,否,否,R8,,,R8,维持初分；初分依据基于OSHA官网Subpart映射/Cornell Law加州8CCR,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003058,,v6-OSHA官网验证版,19170048 A01,1917.0048,S,1,0,,刘诗曼,R8,,,R8,中,否,,1917 海运码头,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 19170048 A01,非目标标准体系: 19170048 A01,否,否,R8,,,R8,维持初分；初分依据基于OSHA官网Subpart映射/Cornell Law加州8CCR,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003059,,v6-OSHA官网验证版,19180105 B01,1918.0105,O,1,0,,刘诗曼,R8,,,R8,中,否,,1918 长岸业,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 19180105 B01,非目标标准体系: 19180105 B01,否,否,R8,,,R8,维持初分；初分依据基于OSHA官网Subpart映射/Cornell Law加州8CCR,刘诗曼,,否,,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
C003060,,v6-OSHA官网验证版,1920(D),1920(D),O,1,0,,刘诗曼,R9,,,R9,低,是,非1910/1926系列标准-无法分类,非1910/1926系列标准-无法分类,冯婧,R9,NA,NA,R9,低,是,非1910/1926/1904/1903系列: 1920(D),非目标标准体系: 1920(D),是,否,R9,,,R9,双方一致,刘诗曼,,是,非1910/1926系列标准-无法分类,,d3a34e3041b849dade605763144c18860e7c00f7f6ddfd2eb0e2f7cf48420556,2026/8/18,2026/8/18,2026/8/18,已裁定,
